Date,SP500,DJIA,NASDAQ,NIKKEI,HSI,SH,TWII,yield_spread
2019-04-12,2907.41,26412.3,7984.16,21870.56,29909.759765625,3188.6259765625,10805.2998046875,0.16000000000000014
2019-04-15,2905.58,26384.77,7976.01,22169.11,29810.720703125,3177.787109375,10875.599609375,0.1499999999999999
2019-04-16,2907.06,26452.66,8000.23,22221.66,30129.869140625,3253.597900390625,10927.849609375,0.18999999999999995
2019-04-17,2900.45,26449.54,7996.08,22277.97,30124.6796875,3263.117919921875,10997.259765625,0.18999999999999995
2019-04-18,2905.03,26559.54,7998.06,22090.12,29963.259765625,3250.200927734375,10962.01953125,0.18999999999999995
2019-04-19,,,7998.063,22200.56,,3270.797119140625,10968.5,
2019-04-22,2907.97,26511.05,8015.27,22217.9,,3215.04296875,10987.7099609375,0.20999999999999996
2019-04-23,2933.68,26656.39,8120.82,22259.74,29963.240234375,3198.593994140625,11025.6796875,0.20999999999999996
2019-04-24,2927.25,26597.05,8102.01,22200.0,29805.830078125,3201.614013671875,11027.6396484375,0.20999999999999996
2019-04-25,2926.17,26462.08,8118.68,22307.58,29549.80078125,3123.825927734375,11039.8603515625,0.20999999999999996
2019-04-26,2939.88,26543.33,8146.4,22258.73,29605.009765625,3086.39892578125,10952.4697265625,0.22999999999999998
2019-04-29,2943.03,26554.39,8161.85,,29892.810546875,,10939.0595703125,0.2400000000000002
2019-04-30,2945.83,26592.91,8095.39,,29699.109375,,10967.73046875,0.23999999999999977
2019-05-01,2923.73,26430.14,8049.64,,,,,0.20999999999999996
2019-05-02,2917.52,26307.79,8036.77,,29944.1796875,,11004.490234375,0.19999999999999973
2019-05-03,2945.64,26504.95,8164.0,,30081.55078125,,11096.2998046875,0.20999999999999996
2019-05-06,2932.47,26438.48,8123.29,,29209.8203125,2906.464111328125,10897.1201171875,0.19999999999999973
2019-05-07,2884.05,25965.09,7963.76,21923.72,29363.01953125,2926.39111328125,10987.1396484375,0.17000000000000037
2019-05-08,2879.42,25967.33,7943.32,21602.59,29003.19921875,2893.757080078125,10923.7099609375,0.1900000000000004
2019-05-09,2870.72,25828.36,7910.59,21402.13,28311.0703125,2850.9541015625,10733.669921875,0.1900000000000004
2019-05-10,2881.4,25942.37,7916.94,21344.92,28550.240234375,2939.2109375,10712.990234375,0.2100000000000004
2019-05-13,2811.87,25324.99,7647.02,21191.28,,2903.712890625,10558.2900390625,0.21999999999999975
2019-05-14,2834.41,25532.05,7734.49,21067.23,28122.01953125,2883.611083984375,10519.25,0.21999999999999975
2019-05-15,2850.96,25648.02,7822.15,21188.56,28268.7109375,2938.677978515625,10560.7099609375,0.20999999999999996
2019-05-16,2876.32,25862.68,7898.05,21062.98,28275.0703125,2955.7109375,10474.6103515625,0.19999999999999973
2019-05-17,2859.53,25764.0,7816.28,21250.09,27946.4609375,2882.2958984375,10384.1103515625,0.18999999999999995
2019-05-20,2840.23,25679.9,7702.38,21301.73,27787.609375,2870.60498046875,10398.41015625,0.20000000000000018
2019-05-21,2864.36,25877.33,7785.72,21272.45,27657.240234375,2905.968994140625,10464.5,0.17000000000000037
2019-05-22,2856.27,25776.61,7750.84,21283.37,27705.939453125,2891.705078125,10457.2197265625,0.16000000000000014
2019-05-23,2822.24,25490.47,7628.28,21151.14,27267.130859375,2852.514892578125,10308.3701171875,0.18999999999999995
2019-05-24,2826.06,25585.69,7637.01,21117.22,27353.9296875,2852.9951171875,10328.2802734375,0.1599999999999997
2019-05-27,,,,21182.58,27288.08984375,2892.3779296875,10334.1298828125,
2019-05-28,2802.39,25347.77,7607.35,21260.14,27390.810546875,2909.910888671875,10312.3095703125,0.13999999999999968
2019-05-29,2783.02,25126.41,7547.31,21003.37,27235.7109375,2914.696044921875,10301.7802734375,0.16000000000000014
2019-05-30,2788.86,25169.88,7567.72,20942.53,27114.880859375,2905.804931640625,10382.990234375,0.16000000000000014
2019-05-31,2752.06,24815.04,7453.15,20601.19,26901.08984375,2898.696044921875,10498.490234375,0.19000000000000017
2019-06-03,2744.45,24819.78,7333.02,20410.88,26893.859375,2890.0810546875,10500.0703125,0.24999999999999978
2019-06-04,2803.27,25332.18,7527.12,20408.54,26761.51953125,2862.280029296875,10429.1201171875,0.2400000000000002
2019-06-05,2826.15,25539.57,7575.48,20776.1,26895.439453125,2861.41796875,10461.6201171875,0.29000000000000004
2019-06-06,2843.49,25720.66,7615.55,20774.04,26965.279296875,2827.798095703125,10409.2001953125,0.2400000000000002
2019-06-07,2873.34,25983.94,7742.1,20884.71,,,,0.23999999999999977
2019-06-10,2886.73,26062.68,7823.17,21134.42,27578.640625,2852.1298828125,10566.4697265625,0.25
2019-06-11,2885.72,26048.51,7822.57,21204.28,27789.33984375,2925.716064453125,10607.759765625,0.21999999999999997
2019-06-12,2879.84,26004.83,7792.72,21129.72,27308.4609375,2909.3798828125,10615.66015625,0.25
2019-06-13,2891.64,26106.77,7837.13,21032.0,27294.7109375,2910.740966796875,10561.009765625,0.27
2019-06-14,2886.98,26089.61,7796.66,21116.89,27118.349609375,2881.97412109375,10524.669921875,0.24999999999999978
2019-06-17,2889.67,26112.53,7845.02,21124.0,27227.16015625,2887.6220703125,10530.5400390625,0.22999999999999976
2019-06-18,2917.75,26465.54,7953.88,20972.71,27498.76953125,2890.157958984375,10566.740234375,0.19999999999999996
2019-06-19,2926.46,26504.0,7987.32,21333.87,28202.140625,2917.802978515625,10775.33984375,0.2899999999999998
2019-06-20,2954.18,26753.17,8051.34,21462.86,28550.4296875,2987.118896484375,10785.009765625,0.2899999999999998
2019-06-21,2950.46,26719.13,8031.71,21258.64,28473.7109375,3001.97998046875,10803.76953125,0.2999999999999998
2019-06-24,2945.35,26727.54,8005.7,21285.99,28513.0,3008.14794921875,10779.4501953125,0.30000000000000004
2019-06-25,2917.38,26548.22,7884.72,21193.81,28185.98046875,2982.073974609375,10706.7197265625,0.29000000000000004
2019-06-26,2913.78,26536.82,7909.97,21086.59,28221.98046875,2976.283935546875,10652.5498046875,0.2799999999999998
2019-06-27,2924.92,26526.58,7967.76,21338.17,28621.419921875,2996.79296875,10773.900390625,0.2699999999999998
2019-06-28,2941.76,26599.96,8006.24,21275.92,28542.619140625,2978.8779296875,10730.830078125,0.25
2019-07-01,2964.33,26717.43,8091.16,21729.97,,3044.903076171875,10895.4599609375,0.24999999999999978
2019-07-02,2973.01,26786.68,8109.09,21754.27,28875.560546875,3043.943115234375,10865.1201171875,0.20999999999999996
2019-07-03,2995.82,26966.0,8170.23,21638.16,28855.140625,3015.262939453125,10743.76953125,0.18999999999999995
2019-07-04,,,,21702.45,28795.76953125,3005.2490234375,10775.900390625,
2019-07-05,2990.41,26922.12,8161.79,21746.38,28774.830078125,3011.05908203125,10785.73046875,0.16999999999999993
2019-07-08,2975.95,26806.14,8098.38,21534.35,28331.689453125,2933.363037109375,10751.2197265625,0.16999999999999993
2019-07-09,2979.63,26783.49,8141.73,21565.15,28116.279296875,2928.22998046875,10702.7802734375,0.1499999999999999
2019-07-10,2993.07,26860.2,8202.53,21533.48,28204.689453125,2915.302001953125,10798.48046875,0.24999999999999978
2019-07-11,2999.91,27088.08,8196.04,21643.53,28431.80078125,2917.760986328125,10843.419921875,0.2799999999999998
2019-07-12,3013.77,27332.03,8244.14,21685.9,28471.619140625,2930.550048828125,10824.349609375,0.28
2019-07-15,3014.3,27359.16,8258.19,,28554.880859375,2942.18994140625,10876.4296875,0.2599999999999998
2019-07-16,3004.04,27335.63,8222.8,21535.25,28619.619140625,2937.6201171875,10886.0498046875,0.2599999999999998
2019-07-17,2984.42,27219.85,8185.21,21469.18,28593.169921875,2931.68994140625,10828.48046875,0.22999999999999998
2019-07-18,2995.11,27222.97,8207.24,21046.24,28461.66015625,2901.179931640625,10799.2802734375,0.27
2019-07-19,2976.61,27154.2,8146.49,21466.99,28765.400390625,2924.199951171875,10873.1904296875,0.24999999999999978
2019-07-22,2985.03,27171.9,8204.14,21416.79,28371.259765625,2886.97412109375,10944.5302734375,0.24999999999999978
2019-07-23,3005.47,27349.19,8251.4,21620.88,28466.48046875,2899.93994140625,10947.259765625,0.25
2019-07-24,3019.56,27269.97,8321.5,21709.57,28524.0390625,2923.280029296875,10935.759765625,0.21999999999999975
2019-07-25,3003.67,27140.98,8238.54,21756.55,28594.30078125,2937.360107421875,10941.41015625,0.21999999999999997
2019-07-26,3025.86,27192.45,8330.21,21658.15,28397.740234375,2944.5400390625,10891.98046875,0.21999999999999997
2019-07-29,3020.97,27221.35,8293.33,21616.8,28106.41015625,2941.010009765625,10885.73046875,0.20999999999999996
2019-07-30,3013.18,27198.02,8273.61,21709.31,28146.5,2952.340087890625,10830.900390625,0.20999999999999996
2019-07-31,2980.38,26864.27,8175.42,21521.53,27777.75,2932.510009765625,10823.8095703125,0.13000000000000012
2019-08-01,2953.56,26583.42,8111.12,21540.99,27565.69921875,2908.77001953125,10731.75,0.16999999999999993
2019-08-02,2932.05,26485.01,8004.07,21087.16,26918.580078125,2867.840087890625,10549.0400390625,0.14000000000000012
2019-08-05,2844.74,25717.74,7726.04,20720.29,26151.3203125,2821.5,10423.41015625,0.15999999999999992
2019-08-06,2881.77,26029.52,7833.27,20585.31,25976.240234375,2777.555908203125,10394.75,0.1299999999999999
2019-08-07,2883.98,26007.07,7862.83,20516.56,25997.029296875,2768.679931640625,10386.1796875,0.11999999999999988
2019-08-08,2938.09,26378.19,8039.16,20593.35,26120.76953125,2794.552001953125,10494.490234375,0.09999999999999987
2019-08-09,2918.65,26287.44,7959.14,20684.82,25939.30078125,2774.75,,0.1100000000000001
2019-08-12,2883.75,25907.37,7863.41,,25824.720703125,2814.989990234375,10472.3603515625,0.06999999999999984
2019-08-13,2926.32,26279.91,8016.36,20455.44,25281.30078125,2797.260009765625,10362.66015625,0.020000000000000018
2019-08-14,2840.6,25479.42,7773.94,20655.13,25302.279296875,2808.909912109375,10427.73046875,0.010000000000000009
2019-08-15,2847.6,25579.39,7766.62,20405.65,25495.4609375,2815.800048828125,10327.1298828125,0.040000000000000036
2019-08-16,2888.68,25886.01,7895.99,20418.81,25734.220703125,2823.820068359375,10420.8896484375,0.07000000000000006
2019-08-19,2923.65,26135.79,8002.81,20563.16,26291.83984375,2883.10009765625,10488.75,0.07000000000000006
2019-08-20,2900.51,25962.44,7948.56,20677.22,26231.5390625,2880.0,10522.5,0.050000000000000044
2019-08-21,2924.43,26202.73,8020.21,20618.57,26270.0390625,2880.330078125,10525.7998046875,0.030000000000000027
2019-08-22,2922.95,26252.24,7991.39,20628.01,26048.720703125,2883.43994140625,10529.7802734375,0.010000000000000009
2019-08-23,2847.11,25628.9,7751.77,20710.91,26179.330078125,2897.429931640625,10538.1103515625,0.010000000000000009
2019-08-26,2878.38,25898.83,7853.74,20261.04,25680.330078125,2863.570068359375,10354.5703125,0.0
2019-08-27,2869.16,25777.9,7826.95,20456.08,25664.0703125,2902.18994140625,10387.23046875,-0.040000000000000036
2019-08-28,2887.94,26036.1,7856.88,20479.42,25615.48046875,2893.760009765625,10434.2900390625,-0.030000000000000027
2019-08-29,2924.58,26362.25,7973.39,20460.93,25703.5,2890.919921875,10462.4296875,-0.030000000000000027
2019-08-30,2926.46,26403.28,7962.88,20704.37,25724.73046875,2886.239990234375,10618.0498046875,0.0
2019-09-02,,,,20620.19,25626.55078125,2924.10595703125,10634.849609375,
2019-09-03,2906.27,26118.02,7874.16,20625.16,25527.849609375,2930.14990234375,10558.2099609375,0.0
2019-09-04,2937.78,26355.47,7976.88,20649.14,26523.23046875,2957.409912109375,10657.3095703125,0.040000000000000036
2019-09-05,2976.0,26728.15,8116.83,21085.94,26515.529296875,2985.860107421875,10756.9296875,0.020000000000000018
2019-09-06,2978.71,26797.46,8103.07,21199.57,26690.759765625,2999.60009765625,10780.6396484375,0.020000000000000018
2019-09-09,2978.43,26835.51,8087.44,21318.42,26681.400390625,3024.739990234375,,0.04999999999999982
2019-09-10,2979.39,26909.43,8084.16,21392.1,26683.6796875,3021.199951171875,10753.580078125,0.050000000000000044
2019-09-11,3000.93,27137.04,8169.68,21597.76,27159.060546875,3008.81005859375,10790.349609375,0.07000000000000006
2019-09-12,3009.57,27182.45,8194.47,21759.61,27087.630859375,3031.239990234375,10827.5498046875,0.07000000000000006
2019-09-13,3007.39,27219.52,8176.71,21988.29,27352.689453125,,,0.10999999999999988
2019-09-16,2997.96,27076.82,8153.54,,27124.55078125,3030.75,10898.1298828125,0.10000000000000009
2019-09-17,3005.7,27110.8,8186.02,22001.32,26790.240234375,2978.1201171875,10874.5,0.09000000000000008
2019-09-18,3006.73,27147.08,8177.39,21960.71,26754.119140625,2985.659912109375,10929.4501953125,0.030000000000000027
2019-09-19,3006.79,27094.79,8182.88,22044.45,26468.94921875,2999.280029296875,10894.7001953125,0.050000000000000044
2019-09-20,2992.07,26935.07,8117.67,22079.09,26435.669921875,3006.449951171875,10929.6904296875,0.050000000000000044
2019-09-23,2991.78,26949.99,8112.46,,26222.400390625,2977.080078125,10919.01953125,0.040000000000000036
2019-09-24,2966.6,26807.77,7993.63,22098.84,26281.0,2985.340087890625,10918.009765625,0.039999999999999813
2019-09-25,2984.87,26970.71,8077.38,22020.15,25945.349609375,2955.429931640625,10873.6904296875,0.050000000000000044
2019-09-26,2977.62,26891.12,8030.66,22048.24,26041.9296875,2929.090087890625,10871.990234375,0.040000000000000036
2019-09-27,2961.79,26820.25,7939.63,21878.9,25954.810546875,2932.169921875,10829.6796875,0.06000000000000005
2019-09-30,2976.74,26916.83,7999.34,21755.84,26092.26953125,2905.18994140625,,0.050000000000000044
2019-10-01,2940.25,26573.04,7908.68,21885.24,,,10967.650390625,0.08999999999999986
2019-10-02,2887.61,26078.62,7785.25,21778.61,26042.689453125,,10947.8798828125,0.1200000000000001
2019-10-03,2910.63,26201.04,7872.26,21341.74,26110.310546875,,10875.91015625,0.15000000000000013
2019-10-04,2952.01,26573.72,7982.47,21410.2,25821.029296875,,10894.48046875,0.1200000000000001
2019-10-07,2938.79,26478.02,7956.29,21375.25,,,10935.0595703125,0.10000000000000009
2019-10-08,2893.06,26164.04,7823.78,21587.78,25893.400390625,2913.570068359375,11017.3095703125,0.1200000000000001
2019-10-09,2919.4,26346.01,7903.74,21456.38,25682.810546875,2924.860107421875,10889.9599609375,0.1200000000000001
2019-10-10,2938.13,26496.67,7950.78,21551.98,25707.9296875,2947.7099609375,,0.1399999999999999
2019-10-11,2970.27,26816.59,8057.04,21798.87,26308.439453125,2973.659912109375,,0.13000000000000012
2019-10-14,2966.15,26787.36,8048.65,,26521.849609375,3007.8798828125,11066.9501953125,
2019-10-15,2995.68,27024.8,8148.71,22207.21,26503.9296875,2991.050048828125,11111.7998046875,0.15999999999999992
2019-10-16,2989.69,27001.98,8124.18,22472.92,26664.279296875,2978.7099609375,11162.830078125,0.16999999999999993
2019-10-17,2997.95,27025.88,8156.85,22451.86,26848.490234375,2977.330078125,11186.8798828125,0.15999999999999992
2019-10-18,2986.2,26770.2,8089.54,22492.68,26719.580078125,2938.139892578125,11180.2197265625,0.17999999999999994
2019-10-21,3006.72,26827.64,8162.99,22548.9,26725.6796875,2939.6201171875,11184.150390625,0.17999999999999994
2019-10-22,2995.99,26788.1,8104.3,,26786.19921875,2954.3798828125,11271.25,0.17999999999999994
2019-10-23,3004.52,26833.95,8119.79,22625.38,26566.73046875,2941.6201171875,11239.669921875,0.18999999999999995
2019-10-24,3010.29,26805.53,8185.8,22750.6,26797.94921875,2940.919921875,11320.1396484375,0.18999999999999995
2019-10-25,3022.55,26958.06,8243.12,22799.81,26667.390625,2954.929931640625,11296.1201171875,0.17000000000000015
2019-10-28,3039.42,27090.72,8325.99,22867.27,26891.259765625,2980.050048828125,11315.01953125,0.2100000000000002
2019-10-29,3036.89,27071.42,8276.85,22974.13,26786.759765625,2954.179931640625,11333.8701171875,0.20000000000000018
2019-10-30,3046.77,27186.69,8303.98,22843.12,26667.7109375,2939.320068359375,11380.2802734375,0.16999999999999993
2019-10-31,3037.56,27046.23,8292.36,22927.04,26906.720703125,2929.06005859375,11358.7099609375,0.16999999999999993
2019-11-01,3066.91,27347.36,8386.4,22850.77,27100.759765625,2958.199951171875,11399.5302734375,0.16999999999999993
2019-11-04,3078.27,27462.11,8433.2,,27547.30078125,2975.489990234375,11556.849609375,0.18999999999999995
2019-11-05,3074.62,27492.63,8434.68,23251.99,27683.400390625,2991.56005859375,11644.0302734375,0.2300000000000002
2019-11-06,3076.78,27492.56,8410.63,23303.82,27688.640625,2978.60009765625,11653.0703125,0.19999999999999996
2019-11-07,3085.18,27674.8,8434.52,23330.32,27847.23046875,2978.7099609375,11606.5595703125,0.24
2019-11-08,3093.08,27681.24,8475.31,23391.87,27651.140625,2964.179931640625,11579.5400390625,0.26
2019-11-11,3087.01,27691.49,8464.28,23331.84,26926.55078125,2909.969970703125,11427.2802734375,
2019-11-12,3091.84,27691.49,8486.09,23520.01,27065.279296875,2914.820068359375,11520.3701171875,0.26
2019-11-13,3094.04,27783.59,8482.1,23319.87,26571.4609375,2905.239990234375,11467.830078125,0.25
2019-11-14,3096.63,27781.96,8479.02,23141.55,26323.689453125,2909.8701171875,11450.419921875,0.24
2019-11-15,3120.46,28004.89,8540.83,23303.32,26326.66015625,2891.340087890625,11525.599609375,0.22999999999999998
2019-11-18,3122.03,28036.22,8549.94,23416.76,26681.08984375,2909.199951171875,11599.7802734375,0.20999999999999996
2019-11-19,3120.18,27934.02,8570.66,23292.65,27093.80078125,2933.989990234375,11656.400390625,0.18999999999999995
2019-11-20,3108.46,27821.09,8526.73,23148.57,26889.609375,2911.050048828125,11631.2001953125,0.16999999999999993
2019-11-21,3103.54,27766.29,8506.21,23038.58,26466.880859375,2903.639892578125,11558.26953125,0.16999999999999993
2019-11-22,3110.29,27875.62,8519.88,23112.88,26595.080078125,2885.2900390625,11566.7998046875,0.15999999999999992
2019-11-25,3133.64,28066.47,8632.49,23292.81,26993.0390625,2906.169921875,11561.580078125,0.1499999999999999
2019-11-26,3140.52,28121.68,8647.93,23373.32,26913.919921875,2907.06005859375,11576.8203125,0.15999999999999992
2019-11-27,3153.63,28164.0,8705.18,23437.77,26954.0,2903.18994140625,11647.4599609375,0.14000000000000012
2019-11-28,,,,23409.14,26893.73046875,2889.693115234375,11617.080078125,
2019-11-29,3140.98,28051.41,8665.47,23293.91,26346.490234375,2871.97998046875,11489.5703125,0.16999999999999993
2019-12-02,3113.87,27783.04,8567.99,23529.5,26444.720703125,2875.81005859375,11502.830078125,0.21999999999999997
2019-12-03,3093.2,27502.81,8520.64,23379.81,26391.30078125,2884.699951171875,11531.580078125,0.18999999999999995
2019-12-04,3112.76,27649.78,8566.67,23135.23,26062.560546875,2878.115966796875,11510.4697265625,0.18999999999999995
2019-12-05,3117.43,27677.79,8570.7,23300.09,26217.0390625,2899.468994140625,11594.650390625,0.21999999999999997
2019-12-06,3145.91,28015.06,8656.53,23354.4,26498.369140625,2912.013916015625,11609.6396484375,0.22999999999999998
2019-12-09,3135.96,27909.6,8621.83,23430.7,26494.73046875,2914.47802734375,11660.76953125,0.20000000000000018
2019-12-10,3132.52,27881.72,8616.18,23410.19,26436.619140625,2917.31591796875,11627.83984375,0.20000000000000018
2019-12-11,3141.63,27911.3,8654.05,23391.86,26645.4296875,2924.4169921875,11700.76953125,0.17999999999999994
2019-12-12,3168.57,28132.05,8717.32,23424.81,26994.140625,2915.697998046875,11836.419921875,0.24
2019-12-13,3168.8,28135.38,8734.88,24023.1,27687.759765625,2967.676025390625,11927.73046875,0.20999999999999996
2019-12-16,3191.45,28235.89,8814.23,23952.35,27508.08984375,2984.39306640625,11939.76953125,0.24
2019-12-17,3192.52,28267.16,8823.36,24066.12,27843.7109375,3022.422119140625,12097.009765625,0.26
2019-12-18,3191.14,28239.28,8827.73,23934.43,27884.2109375,3017.0439453125,12122.4501953125,0.29000000000000004
2019-12-19,3205.37,28376.96,8887.22,23864.85,27800.490234375,3017.06591796875,12018.900390625,0.2999999999999998
2019-12-20,3221.22,28455.09,8924.96,23816.63,27871.349609375,3004.93798828125,11959.080078125,0.29000000000000004
2019-12-23,3224.01,28551.53,8945.65,23821.11,27906.41015625,2962.7509765625,12022.23046875,0.29000000000000004
2019-12-24,3223.38,28515.45,8952.88,23830.58,27864.2109375,2982.680908203125,11976.3798828125,0.2799999999999998
2019-12-25,,,,23782.87,,2981.881103515625,12008.1298828125,
2019-12-26,3239.91,28621.39,9022.39,23924.92,,3007.35498046875,12001.009765625,0.26
2019-12-27,3240.02,28645.26,9006.62,23837.72,28225.419921875,3005.035888671875,12091.58984375,0.2899999999999998
2019-12-30,3221.29,28462.14,8945.99,23656.62,28319.390625,3040.02392578125,12053.3701171875,0.31999999999999984
2019-12-31,3230.78,28538.44,8972.6,,28189.75,3050.1240234375,11997.1396484375,0.33999999999999986
2020-01-01,,,,,,,,
2020-01-02,3257.85,28868.8,9092.19,,28543.51953125,3085.197998046875,12100.48046875,0.2999999999999998
2020-01-03,3234.85,28634.88,9020.77,,28451.5,3083.785888671875,12110.4296875,0.27
2020-01-06,3246.28,28703.38,9071.46,23204.86,28226.189453125,3083.407958984375,11953.3603515625,0.27
2020-01-07,3237.18,28583.68,9068.58,23575.72,28322.060546875,3104.802001953125,11880.3203125,0.29000000000000004
2020-01-08,3253.05,28745.09,9129.24,23204.76,28087.919921875,3066.89306640625,11817.099609375,0.29000000000000004
2020-01-09,3274.7,28956.9,9203.43,23739.87,28561.0,3094.882080078125,11970.6298828125,0.27
2020-01-10,3265.35,28823.77,9178.86,23850.57,28638.19921875,3092.291015625,12024.650390625,0.27
2020-01-13,3288.13,28907.05,9273.93,,28954.939453125,3115.570068359375,12113.419921875,0.27
2020-01-14,3283.15,28939.67,9251.33,24025.17,28885.140625,3106.820068359375,12179.8095703125,0.24
2020-01-15,3289.29,29030.22,9258.7,23916.58,28773.58984375,3090.0400390625,12091.8798828125,0.22999999999999998
2020-01-16,3316.81,29297.64,9357.13,23933.13,28883.0390625,3074.0810546875,12066.9296875,0.22999999999999998
2020-01-17,3329.62,29348.1,9388.94,24041.26,29056.419921875,3075.49609375,12090.2900390625,0.26
2020-01-20,,,,24083.51,28795.91015625,3095.787109375,12118.7099609375,
2020-01-21,3320.79,29196.04,9370.81,23864.56,27985.330078125,3052.139892578125,,0.25
2020-01-22,3321.75,29186.27,9383.77,24031.35,28341.0390625,3060.7548828125,,0.24
2020-01-23,3325.54,29160.09,9402.48,23795.44,27909.119140625,2976.528076171875,,0.22999999999999998
2020-01-24,3295.47,28989.73,9314.91,23827.18,27949.640625,,,0.20999999999999996
2020-01-27,3243.63,28535.8,9139.31,23343.51,,,,0.17000000000000015
2020-01-28,3276.24,28722.85,9269.68,23215.71,,,,0.19999999999999996
2020-01-29,3273.4,28734.45,9275.16,23379.4,27160.630859375,,,0.18000000000000016
2020-01-30,3283.66,28859.44,9298.93,22977.75,26449.130859375,,11421.740234375,0.16000000000000014
2020-01-31,3225.52,28256.03,9150.94,23205.18,26312.630859375,,11495.099609375,0.17999999999999994
2020-02-03,3248.92,28399.81,9273.4,22971.94,26356.98046875,2746.60595703125,11354.919921875,0.17999999999999994
2020-02-04,3297.59,28807.63,9467.97,23084.59,26675.98046875,2783.2880859375,11555.919921875,0.20000000000000018
2020-02-05,3334.69,29290.85,9508.68,23319.56,26786.740234375,2818.087890625,11573.6201171875,0.21999999999999997
2020-02-06,3345.78,29379.77,9572.15,23873.59,27493.69921875,2866.510009765625,11749.6796875,0.20999999999999996
2020-02-07,3327.71,29102.51,9520.51,23827.98,27404.26953125,2875.9599609375,11612.8095703125,0.18000000000000016
2020-02-10,3352.09,29276.82,9628.39,23685.98,27241.33984375,2890.488037109375,11574.0703125,0.18999999999999995
2020-02-11,3357.75,29276.34,9638.94,,27583.880859375,2901.669921875,11664.0400390625,0.18000000000000016
2020-02-12,3379.45,29551.42,9725.96,23861.21,27823.66015625,2926.89892578125,11774.1904296875,0.18000000000000016
2020-02-13,3373.94,29423.31,9711.97,23827.73,27730.0,2906.073974609375,11791.7802734375,0.17000000000000015
2020-02-14,3380.16,29398.08,9731.18,23687.59,27815.599609375,2917.008056640625,11815.7001953125,0.17000000000000015
2020-02-17,,,,23523.24,27959.599609375,2983.6220703125,11763.509765625,
2020-02-18,3370.29,29232.19,9732.74,23193.8,27530.19921875,2984.971923828125,11648.98046875,0.14000000000000012
2020-02-19,3386.15,29348.03,9817.18,23400.7,27655.810546875,2975.402099609375,11758.83984375,0.14000000000000012
2020-02-20,3373.23,29219.98,9750.96,23479.15,27609.16015625,3030.154052734375,11725.08984375,0.13000000000000012
2020-02-21,3337.75,28992.41,9576.59,23386.74,27308.810546875,3039.6689453125,11686.349609375,0.11999999999999988
2020-02-24,3225.89,27960.8,9221.28,,26820.880859375,3031.23291015625,11534.8701171875,0.11999999999999988
2020-02-25,3128.21,27081.36,8965.61,22605.41,26893.23046875,3013.050048828125,11540.23046875,0.13000000000000012
2020-02-26,3116.39,26957.59,8980.77,22426.19,26696.490234375,2987.928955078125,11433.6201171875,0.17000000000000015
2020-02-27,2978.76,25766.64,8566.48,21948.23,26778.619140625,2991.330078125,11292.169921875,0.18999999999999995
2020-02-28,2954.22,25409.36,8567.37,21142.96,26129.9296875,2880.303955078125,,0.2699999999999999
2020-03-02,3090.23,26703.32,8952.16,21344.08,26291.6796875,2970.930908203125,11170.4599609375,0.2600000000000001
2020-03-03,3003.37,25917.41,8684.09,21082.73,26284.8203125,2992.89697265625,11327.7197265625,0.31000000000000005
2020-03-04,3130.12,27090.86,9018.09,21100.06,26222.0703125,3011.666015625,11392.349609375,0.35
2020-03-05,3023.94,26121.28,8738.6,21329.12,26767.869140625,3071.677001953125,11514.8203125,0.33000000000000007
2020-03-06,2972.37,25864.78,8575.62,20749.75,26146.669921875,3034.510986328125,11321.8095703125,0.25
2020-03-09,2746.56,23851.02,7950.68,19698.76,25040.4609375,2943.291015625,10977.6396484375,0.16000000000000003
2020-03-10,2882.23,25018.16,8344.25,19867.12,25392.509765625,2996.761962890625,11003.5400390625,0.26
2020-03-11,2741.38,23553.22,7952.05,19416.06,25231.609375,2968.51708984375,10893.75,0.31999999999999995
2020-03-12,2480.64,21200.62,7201.8,18559.63,24309.0703125,2923.486083984375,10422.3203125,0.38
2020-03-13,2711.02,23185.62,7874.88,17431.05,24032.91015625,2887.427001953125,10128.8701171875,0.44999999999999996
2020-03-16,2386.13,20188.52,6904.59,17002.04,23063.5703125,2789.25390625,9717.76953125,0.37
2020-03-17,2529.19,21237.38,7334.78,17011.53,23263.73046875,2779.64111328125,9439.6298828125,0.55
2020-03-18,2398.1,19898.92,6989.84,16726.55,22291.8203125,2728.756103515625,9218.669921875,0.6399999999999999
2020-03-19,2409.39,20087.19,7150.58,16552.83,21709.130859375,2702.1298828125,8681.33984375,0.6800000000000002
2020-03-20,2304.92,19173.98,6879.52,,22805.0703125,2745.617919921875,9234.08984375,0.55
2020-03-23,2237.4,18591.93,6860.67,16887.78,21696.130859375,2660.169921875,8890.0302734375,0.48
2020-03-24,2447.33,20704.91,7417.86,18092.35,22663.490234375,2722.43798828125,9285.6201171875,0.45999999999999996
2020-03-25,2475.56,21200.55,7384.3,19546.63,23527.189453125,2781.591064453125,9644.75,0.54
2020-03-26,2630.07,22552.17,7797.54,18664.6,23352.33984375,2764.910888671875,9736.3603515625,0.53
2020-03-27,2541.47,21636.78,7502.38,19389.43,23484.279296875,2772.202880859375,9698.919921875,0.47
2020-03-30,2626.65,22327.48,7774.15,19084.97,23175.109375,2747.214111328125,9629.4296875,0.47
2020-03-31,2584.59,21917.16,7700.1,18917.01,23603.48046875,2750.2958984375,9708.0595703125,0.47
2020-04-01,2470.5,20943.51,7360.58,18065.41,23085.7890625,2734.52197265625,9663.6298828125,0.39
